,Date,edf_close,edf_pct0,edf_vol,tte_close,tte_pct0,tte_vol,detrended_edf_close,detrended_tte_close
491,2010-12-17,31.79,0.0009436929852155718,2320.0,52.740002,-0.0009481038699997724,2481.3,3.75,-2.21
492,2010-12-20,31.82,0.0012570710245127792,1150.0,52.689999,0.010248643200771346,2821.5,3.79,-2.26
493,2010-12-21,31.86,-0.002197112366603915,1030.0,53.23,-0.00037574675934615165,2212.6,3.84,-1.71
494,2010-12-22,31.79,-0.007549543881723797,1210.0,53.209999,0.0009396542179975764,1967.6,3.77,-1.73
495,2010-12-23,31.55,-0.0015847860538827918,903.32,53.259998,-0.00769808515576742,1987.3,3.54,-1.68
496,2010-12-27,31.04,0.004188144329897003,941.79,52.849998,-0.0007568022992167078,2180.4,3.04,-2.09
497,2010-12-28,31.17,0.004812319538017196,467.12,52.810001,0.016284737430700025,1827.2,3.18,-2.12
498,2010-12-29,31.32,-0.009578544061302652,506.64,53.669998,-0.0054033353979257015,2247.9,3.34,-1.26
499,2010-12-30,31.02,-0.010315925209542276,619.35,53.380001,0.0018733420405891987,1867.5,3.05,-1.55
500,2010-12-31,30.7,0.01335504885993477,467.54,53.48,0.014771877337322437,1723.6,2.74,-1.45
501,2011-01-03,31.11,0.02571520411443262,841.06,54.27,0.01142434125667946,3214.2,3.15,-0.65
502,2011-01-04,31.91,-0.004700720777185752,2110.0,54.889999,-0.006376352821577003,4734.8,3.96,-0.03
503,2011-01-05,31.76,-0.010390428211586977,1260.0,54.540001,-0.00696738161042576,3481.8,3.82,-0.38
504,2011-01-06,31.43,-0.006363347120585394,1290.0,54.16,-0.011447544313146207,3338.5,3.5,-0.76
505,2011-01-07,31.23,-0.012808197246237607,957.5,53.540001,-0.010085935560591341,3456.2,3.31,-1.37
506,2011-01-10,30.83,-0.012001297437560732,1610.0,53.0,0.006037735849056647,2921.6,2.92,-1.91
507,2011-01-11,30.46,0.009848982271831952,2480.0,53.32,0.03150787696924229,2838.6,2.55,-1.59
508,2011-01-12,30.76,0.01105331599479853,1780.0,55.0,0.01872725454545443,3805.4,2.86,0.09
509,2011-01-13,31.1,0.004823151125401992,2340.0,56.029999,0.019275424224084015,5138.8,3.21,1.13
510,2011-01-14,31.25,0.014080000000000092,2440.0,57.110001,-0.00017515321003058748,3481.6,3.37,2.21
511,2011-01-18,32.55,-0.009216589861751112,2930.0,57.099998,-0.002626917780277349,2831.3,4.68,2.2
512,2011-01-19,32.25,0.0009302325581395099,1840.0,56.950001,0.0029850394559256532,2719.0,4.39,2.05
513,2011-01-20,32.28,-0.006505576208178487,1680.0,57.119999,0.016106477873012448,3310.8,4.42,2.23
514,2011-01-21,32.07,0.002806361085126108,2870.0,58.040001,0.01292212245137625,5700.2,4.22,3.15
515,2011-01-24,32.16,-0.0003109452736317353,1330.0,58.790001,-0.0017010035431024306,2959.0,4.32,3.9
516,2011-01-25,32.15,-0.005287713841368502,1880.0,58.689999,0.00528200724624317,3564.7,4.32,3.8
517,2011-01-26,31.98,0.0068792995622264375,1650.0,59.0,0.008474576271186418,2980.8,4.16,4.12
518,2011-01-27,32.2,-0.0031055900621118626,1240.0,59.5,-0.02857144537815126,3223.2,4.39,4.62
519,2011-01-28,32.1,0.0031152647975078995,1650.0,57.799999,0.016782024511799776,6457.2,4.3,2.92
520,2011-01-31,32.2,-0.02546583850931694,1320.0,58.77,0.03845497702909628,3586.4,4.4,3.89
521,2011-02-01,31.38,-0.01147227533460804,5000.0,61.029999,-0.0054071441161255285,5816.8,3.59,6.16
522,2011-02-02,31.02,-0.0035460992907800915,2440.0,60.700001,-0.01548604587337643,2476.1,3.24,5.83
523,2011-02-03,30.91,0.0019411193788416714,1970.0,59.759998,-0.008534103364595258,3117.7,3.14,4.89
524,2011-02-04,30.97,0.0009686793671295213,1700.0,59.25,-0.003206734177215176,3053.4,3.21,4.38
525,2011-02-07,31.0,-0.008064516129032251,1680.0,59.060001,0.009312563337071422,2482.0,3.25,4.2
526,2011-02-08,30.75,0.010081300813008065,1840.0,59.610001,-0.00738136206372475,3264.3,3.0,4.75
527,2011-02-09,31.06,-0.00032195750160968206,2430.0,59.169998,-0.0005069968060501528,2099.3,3.32,4.31
528,2011-02-10,31.05,-0.0035426731078904705,1900.0,59.139999,-0.0054108725974107985,2530.7,3.32,4.28
529,2011-02-11,30.94,0.010665804783451804,1470.0,58.82,-0.00034003740224419765,3034.8,3.22,3.97
530,2011-02-14,31.27,-0.0019187719859289354,2070.0,58.799999,-0.0015306122709287662,2913.9,3.56,3.95
531,2011-02-15,31.21,0.007689842999038632,3520.0,58.709999,0.005791177070195497,2848.1,3.51,3.86
532,2011-02-16,31.45,0.037201907790143096,2280.0,59.049999,0.006943268534179037,3063.4,3.75,4.2
533,2011-02-17,32.62,-0.0045984058859595,5040.0,59.459999,0.004709098632847075,2454.5,4.93,4.62
534,2011-02-18,32.47,-0.017246689251616876,2270.0,59.740002,-0.024271860586814187,2488.2,4.79,4.9
535,2011-02-22,31.84,-0.018844221105527637,1970.0,58.290001,0.015096877421566735,4900.3,4.17,3.45
536,2011-02-23,31.24,0.012163892445582691,1780.0,59.169998,0.010647304737106733,5673.7,3.58,4.33
537,2011-02-24,31.62,0.006641366223908873,2170.0,59.799999,0.008026755987069478,6499.4,3.97,4.97
538,2011-02-25,31.83,0.015080113100848447,1300.0,60.279999,0.016921035449917632,4229.4,4.19,5.45
539,2011-02-28,32.31,-0.012380068090374508,2380.0,61.299999,-0.028548124446135748,2654.9,4.67,6.47
540,2011-03-01,31.91,-0.006581009088060141,2009.9999999999998,59.549999,0.008732174789793046,3697.0,4.28,4.72
541,2011-03-02,31.7,-0.0018927444794952786,1730.0,60.07,0.023306159480606103,2971.3,4.08,5.25
542,2011-03-03,31.64,-0.009165613147913976,1280.0,61.470001,0.001952155491261598,3054.0,4.03,6.65
543,2011-03-04,31.35,-0.008293460925039908,1250.0,61.59,-0.012989105374249132,3386.9,3.75,6.77
544,2011-03-07,31.09,0.007397877130910224,1140.0,60.790001,-0.0037835169635874744,3594.5,3.5,5.97
545,2011-03-08,31.32,-0.0041507024265644565,1080.0,60.560001,-0.007430647169243021,3027.9,3.73,5.75
546,2011-03-09,31.19,-0.00545046489259382,982.65,60.110001,-0.026950573499408215,2990.1,3.61,5.3
547,2011-03-10,31.02,-0.014506769825918697,1540.0,58.490002,0.005812959281485508,3391.9,3.45,3.68
548,2011-03-11,30.57,-0.05266601243048741,2160.0,58.830002,-0.005099489882730346,2888.2,3.01,4.02
549,2011-03-14,28.96,-0.013812154696132617,8720.0,58.529999,-0.026652964747188812,3259.2,1.41,3.73
550,2011-03-15,28.56,-0.031512605042016806,7860.0,56.970001,-0.03440412437415963,4986.1,1.02,2.17
551,2011-03-16,27.66,0.009399855386840184,4750.0,55.009998,0.03653884881071989,7589.9,0.12,0.21
552,2011-03-17,27.92,-0.0168338108882522,3500.0,57.02,0.009821150473517948,3970.3,0.39,2.22
553,2011-03-18,27.45,0.052094717668488055,3420.0,57.580002,0.026571708003761296,4554.4,-0.07,2.79
554,2011-03-21,28.88,-0.01454293628808856,3960.0,59.110001,0.0011842158486852217,3565.6,1.37,4.32
555,2011-03-22,28.46,0.010892480674631111,2040.0,59.18,0.0027036160865157033,2233.9,0.96,4.39
556,2011-03-23,28.77,0.006256517205422307,2460.0,59.34,0.01803168183350179,1914.6,1.28,4.55
557,2011-03-24,28.95,-0.005181347150258975,1200.0,60.41,-0.007945704353583771,2811.3,1.47,5.63
558,2011-03-25,28.8,-0.003472222222222321,2700.0,59.93,-0.0031703320540631408,2711.9,1.32,5.15
559,2011-03-28,28.7,0.007317073170731714,1500.0,59.740002,0.01004348811370992,1695.8,1.23,4.96
560,2011-03-29,28.91,0.025250778277412733,1660.0,60.34,0.006463374212793971,1875.2,1.45,5.56
561,2011-03-30,29.64,-0.014170040485830038,3310.0,60.73,0.003951934793347656,1851.0,2.19,5.96
562,2011-03-31,29.22,0.004791238877481119,1610.0,60.970001,0.012793160360945244,1992.5,1.78,6.2
563,2011-04-01,29.36,0.0064713896457766484,1690.0,61.75,-0.0009716761133603535,3698.6,1.93,6.98
564,2011-04-04,29.55,-0.03722504230118451,1170.0,61.689999,0.003079948177661773,2780.1,2.12,6.92
565,2011-04-05,28.45,-0.03163444639718804,4890.0,61.880001,-0.0030704912238123105,1365.0,1.03,7.12
566,2011-04-06,27.55,-0.006170598911070857,7090.0,61.689999,-0.0019451937420196241,2701.7,0.14,6.93
567,2011-04-07,27.38,0.020087655222790435,2820.0,61.57,0.009907422445996517,1750.7,-0.02,6.81
568,2011-04-11,27.93,-0.011457214464733245,3880.0,61.84,-0.017141025226390827,1806.3,0.54,7.08
569,2011-04-12,27.61,0.003259688518652659,2320.0,60.779999,-0.004442267266243194,3058.2,0.23,6.03
570,2011-04-13,27.7,-0.018050541516245522,1480.0,60.509998,-0.0004957527845234067,2208.2,0.32,5.76
571,2011-04-14,27.2,-0.0022058823529411686,2070.0,60.48,-0.0013227182539682358,2384.3,-0.17,5.73
572,2011-04-15,27.14,-0.018422991893883522,1660.0,60.400002,-0.03824506495877267,2864.9,-0.22,5.65
573,2011-04-18,26.64,0.03828828828828823,2200.0,58.09,0.005680805646410603,5349.3,-0.71,3.35
574,2011-04-19,27.66,0.016630513376717282,5450.0,58.419998,0.038000703115395496,2328.2,0.32,3.68
575,2011-04-20,28.12,-0.008890469416785174,3320.0,60.639999,0.007585735613221178,3213.8,0.79,5.9
576,2011-04-21,27.87,0.01112307140294222,1420.0,61.099998,0.0032733388960175525,2456.9,0.55,6.36
577,2011-04-26,28.18,0.005677785663591228,1720.0,61.5,0.02943091056910574,3200.0,0.86,6.77
578,2011-04-27,28.34,0.00952717007762871,1290.0,63.310001,0.0077396618584795185,4142.5,1.03,8.58
579,2011-04-28,28.61,-0.0062915064662705245,1900.0,63.799999,0.006739874713791005,2969.5,1.31,9.07
580,2011-04-29,28.43,0.0066830812521985195,797.17,64.230003,-0.004515086197333651,2212.4,1.14,9.5
581,2011-05-02,28.62,0.002096436058700135,689.52,63.939999,-0.012980888535828794,2911.4,1.34,9.22
582,2011-05-03,28.68,-0.01987447698744771,1880.0,63.110001,-0.01679610177790991,2871.5,1.41,8.39
583,2011-05-04,28.11,0.00462468872287447,1930.0,62.049999,-0.038678437367903884,3578.9,0.84,7.33
584,2011-05-05,28.24,0.00708215297450443,1380.0,59.650002,-0.010226336622754961,4826.9,0.98,4.93
585,2011-05-06,28.44,-0.010900140646976197,1060.0,59.040001,0.008976947679929737,5683.6,1.19,4.33
586,2011-05-09,28.13,0.00888730892285805,1410.0,59.57,0.01359746516703031,3708.4,0.89,4.86
587,2011-05-10,28.38,0.008104298801973275,1100.0,60.380001,-0.024014590526422852,2640.0,1.15,5.67
588,2011-05-11,28.61,0.001747640685075158,1270.0,58.93,-0.006618004412014322,5221.3,1.39,4.22
589,2011-05-12,28.66,0.020586182833217004,1980.0,58.540001,-0.018619746863345554,5026.8,1.44,3.84
590,2011-05-13,29.25,-0.012649572649572671,2990.0,57.450001,-0.004003481218390226,5072.6,2.04,2.75
591,2011-05-16,28.88,-0.01835180055401653,1820.0,57.220001,0.014854928087121078,2868.0,1.68,2.52
592,2011-05-17,28.35,0.006349206349206327,2340.0,58.07,-0.02600308248665406,5589.2,1.16,3.37
593,2011-05-18,28.53,0.022082018927444658,2820.0,56.560001,0.01838749967490272,4320.1,1.35,1.87
594,2011-05-19,29.16,-0.014060356652949246,2400.0,57.599998,-0.015277726224920962,3526.9,1.99,2.91
595,2011-05-20,28.75,-0.012869565217391354,1640.0,56.720001,-0.01798307443612357,3870.4,1.59,2.03
596,2011-05-23,28.38,-0.003875968992248069,2090.0,55.700001,-0.001256732472949107,3666.9,1.22,1.01
597,2011-05-24,28.27,0.006367173682348737,1260.0,55.630001,-0.0028761459127062405,4029.0,1.12,0.95
598,2011-05-25,28.45,-0.004569420035149374,1880.0,55.470001,0.00793219744127982,4377.1,1.31,0.79
599,2011-05-26,28.32,0.0010593220338983578,867.19,55.91,0.007333214094079832,4505.4,1.19,1.23
600,2011-05-27,28.35,-0.004232804232804255,1340.0,56.32,0.02254971590909105,2323.9,1.23,1.64
601,2011-05-31,28.18,-0.02909865152590496,2430.0,57.59,-0.022573346067025657,4104.9,1.07,2.92
602,2011-06-01,27.36,-0.013523391812865548,1940.0,56.290001,-0.0010659264333642282,4920.1,0.25,1.62
603,2011-06-02,26.99,-0.005557613931085559,1420.0,56.23,-0.007113604837275411,3913.6,-0.11,1.56
604,2011-06-03,26.84,0.008569299552906084,2000.0,55.830002,-0.012359000094608552,6233.9,-0.25,1.16
605,2011-06-06,27.07,0.008496490579977811,3360.0,55.139999,0.011969532317184006,2874.0,-0.01,0.48
606,2011-06-07,27.3,-0.008791208791208871,1940.0,55.799999,-0.005734749206716017,3412.1,0.23,1.14
607,2011-06-08,27.06,0.009977827050997812,1510.0,55.48,0.010994953136265417,3829.1,-0.0,0.82
608,2011-06-09,27.33,-0.023783388218075352,1320.0,56.09,-0.028882135853093294,2880.8,0.27,1.43
609,2011-06-10,26.68,0.0018740629685156662,1580.0,54.470001,-0.0018359096413456122,4065.3,-0.37,-0.18
610,2011-06-13,26.73,-0.001122334455667784,557.4,54.369999,0.0189443262634601,2958.7,-0.31,-0.28
611,2011-06-14,26.7,-0.014981273408239626,1780.0,55.400002,-0.03772564845755788,2797.2,-0.33,0.75
612,2011-06-15,26.3,-0.006463878326996242,2070.0,53.310001,0.00956666648721316,5091.9,-0.72,-1.34
613,2011-06-16,26.13,0.0019135093761959432,1500.0,53.82,0.010033463396506903,4686.2,-0.88,-0.82
614,2011-06-17,26.18,-0.008403361344537785,2230.0,54.360001,0.0011036975514404634,3868.9,-0.82,-0.28
615,2011-06-20,25.96,0.013097072419106404,1350.0,54.419998,0.026828428034855856,2735.7,-1.04,-0.22
616,2011-06-21,26.3,-0.00798479087452475,1600.0,55.880001,-0.012526860906820647,3935.3,-0.69,1.24
617,2011-06-22,26.09,-0.01916443081640473,3170.0,55.18,-0.0086987857919536,2396.9,-0.89,0.55
618,2011-06-23,25.59,0.00039077764751871413,1600.0,54.700001,-0.016087769358541726,4123.3,-1.38,0.07
619,2011-06-24,25.6,0.0078125,1300.0,53.82,0.01207731326644379,2991.9,-1.36,-0.81
620,2011-06-27,25.8,0.019379844961240345,942.83,54.470001,0.016339269022594527,2404.3,-1.15,-0.16
621,2011-06-28,26.3,0.020912547528517234,1810.0,55.360001,0.021676300186483033,2140.9,-0.65,0.74
622,2011-06-29,26.85,0.009683426443202858,2040.0,56.560001,0.022630816431562728,3706.9,-0.09,1.94
623,2011-06-30,27.11,0.006639616377720481,1640.0,57.84,0.005878284923928057,4325.8,0.18,3.22
624,2011-07-01,27.29,0.007695126419934084,1260.0,58.18,-0.01667241320041246,3741.0,0.37,3.56
625,2011-07-05,27.34,-0.005486466715435179,1120.0,57.209999,-0.001922758292654425,3395.5,0.43,2.6
626,2011-07-06,27.19,0.005516734093416575,1140.0,57.099998,0.01523648039357206,2643.8,0.29,2.49
627,2011-07-07,27.34,-0.019751280175566932,1410.0,57.970001,-0.012420234389852847,3600.2,0.44,3.36
628,2011-07-08,26.8,-0.012313432835820981,2060.0,57.25,-0.03982531004366807,2938.6,-0.09,2.64
629,2011-07-11,26.47,-0.005289006422364961,1830.0,54.970001,-0.01564489693205584,5961.6,-0.41,0.37
630,2011-07-12,26.33,0.011014052411697728,2310.0,54.110001,0.007207521581823695,5977.3,-0.54,-0.49
631,2011-07-13,26.62,-0.010518407212622094,1820.0,54.5,-0.002018366972477037,4302.3,-0.24,-0.1
632,2011-07-14,26.34,-0.012908124525436548,842.49,54.389999,-0.0036771466018964416,4341.4,-0.51,-0.21
633,2011-07-15,26.0,-0.006538461538461604,1130.0,54.189999,-0.004982487635772026,6279.8,-0.84,-0.4
634,2011-07-18,25.83,0.006194347657762389,1480.0,53.919998,0.009087574521052355,3269.0,-1.01,-0.67
635,2011-07-19,25.99,0.016929588303193688,959.49,54.41,0.0047784965998898254,2749.3,-0.84,-0.18
636,2011-07-20,26.43,0.012864169504351208,1900.0,54.669998,0.026156942606802458,2188.0,-0.39,0.08
637,2011-07-21,26.77,0.014942099364960937,1340.0,56.099998,0.01265602540663191,3697.5,-0.04,1.52
638,2011-07-22,27.17,-0.002944423997055634,1640.0,56.810001,-0.007041031384597329,3884.6,0.37,2.23
639,2011-07-25,27.09,0.012550756736803281,921.89,56.41,0.004254600248182916,2488.5,0.3,1.83
640,2011-07-26,27.43,-0.017499088589135958,1660.0,56.650002,-0.024360140357982618,3519.2,0.64,2.07
641,2011-07-27,26.95,0.0018552875695732052,1440.0,55.27,-0.010674868825764516,3138.6,0.17,0.7
642,2011-07-28,27.0,-0.020000000000000018,1270.0,54.68,-0.011155815654718348,2593.9,0.23,0.11
643,2011-07-29,26.46,-0.035525321239607055,1950.0,54.07,-0.016645126687627188,3275.0,-0.3,-0.5
644,2011-08-01,25.52,-0.014498432601880884,2020.0,53.169998,-0.02896364600201795,5563.3,-1.23,-1.4
645,2011-08-02,25.15,-0.007157057654075483,2290.0,51.630001,0.010652701711162171,6193.4,-1.59,-2.93
646,2011-08-03,24.97,-0.04885863035642768,2430.0,52.18,-0.06094288999616715,5817.6,-1.77,-2.38
647,2011-08-04,23.75,-0.03410526315789464,2920.0,49.0,0.007346959183673452,9695.9,-2.98,-5.56
648,2011-08-05,22.94,-0.0387968613775066,3880.0,49.360001,-0.06989467038300912,10794.2,-3.78,-5.2
649,2011-08-08,22.05,-0.04852607709750567,3100.0,45.91,0.0477019821389677,8826.3,-4.66,-8.64
650,2011-08-09,20.98,-0.04242135367016209,4650.0,48.099998,-0.06860705066973183,9996.4,-5.72,-6.45
651,2011-08-10,20.09,0.022896963663514125,3920.0,44.799999,0.03616069277144396,13877.4,-6.6,-9.75
652,2011-08-11,20.55,0.050608272506082574,3230.0,46.419998,0.016803167462437152,9012.3,-6.13,-8.13
653,2011-08-12,21.59,0.006484483557202436,2260.0,47.200001,0.03029660952761426,5121.3,-5.09,-7.34
654,2011-08-15,21.73,-0.011504832029452405,1040.0,48.630001,-0.016450729663772812,3242.1,-4.94,-5.91
655,2011-08-16,21.48,0.0032588454376163423,1600.0,47.830002,0.02007106334639075,4401.5,-5.18,-6.71
656,2011-08-17,21.55,-0.07610208816705344,1260.0,48.790001,-0.04406644713944552,4032.4,-5.1,-5.75
657,2011-08-18,19.91,0.015067805123053724,3370.0,46.639999,-0.019082311729895274,6603.4,-6.73,-7.89
658,2011-08-19,20.21,0.024245423057892124,2930.0,45.75,0.021202207650273364,5916.1,-6.42,-8.78
659,2011-08-22,20.7,-0.0028985507246376274,1280.0,46.720001,0.038313291131993,6123.6,-5.93,-7.81
660,2011-08-23,20.64,0.014050387596899139,1920.0,48.509998,-0.00721496628385776,4959.4,-5.98,-6.02
661,2011-08-24,20.93,-0.004300047778308613,1470.0,48.16,-0.028654505813953457,3561.1,-5.68,-6.36
662,2011-08-25,20.84,-0.011036468330134386,2020.0,46.779999,0.010047050236149158,5176.1,-5.76,-7.74
663,2011-08-26,20.61,0.02959728287239205,1360.0,47.25,0.030052867724867705,5219.8,-5.98,-7.27
664,2011-08-29,21.22,-0.011310084825636113,626.88,48.669998,-0.0123278821585322,2565.5,-5.36,-5.85
665,2011-08-30,20.98,0.01620591039084851,871.35,48.07,0.020178926565425304,6510.6,-5.6,-6.45
666,2011-08-31,21.32,0.015478424015009207,1270.0,49.040001,-0.006933115682440483,3762.5,-5.25,-5.47
667,2011-09-01,21.65,-0.0323325635103926,2150.0,48.700001,-0.02648872635546773,5044.6,-4.91,-5.81
668,2011-09-02,20.95,-0.04868735083532216,1330.0,47.41,-0.04724745834212185,3135.9,-5.6,-7.1
669,2011-09-06,19.57,0.03219213081246797,1670.0,45.169998,0.034757672559560415,9045.8,-6.97,-9.34
670,2011-09-07,20.2,-0.0004950495049503845,1140.0,46.740002,-0.005776657861503609,4863.9,-6.33,-7.76
671,2011-09-08,20.19,-0.038632986627043175,1110.0,46.470001,-0.03163333265260748,8198.3,-6.33,-8.03
672,2011-09-09,19.41,-0.029366306027820754,2020.0,45.0,-0.00844446666666665,9200.5,-7.11,-9.5
673,2011-09-12,18.84,0.027600849256900206,5840.0,44.619999,0.0011205513473901973,9923.7,-7.67,-9.88
674,2011-09-13,19.36,0.032024793388429895,2420.0,44.669998,-0.0029101635509364288,6411.1,-7.14,-9.82
675,2011-09-14,19.98,0.032032032032031976,1730.0,44.540001,0.02312525767567908,6414.9,-6.51,-9.95
676,2011-09-15,20.62,0.028612997090203596,1750.0,45.57,-0.006363857801185091,4825.8,-5.86,-8.92
677,2011-09-16,21.21,-0.03441772748703442,2820.0,45.279999,-0.02075969568815572,4092.1,-5.26,-9.21
678,2011-09-19,20.48,0.02197265625,1430.0,44.34,-0.006089309878213878,4285.7,-5.99,-10.14
679,2011-09-20,20.93,-0.00191113234591489,1370.0,44.07,-0.021102813705468515,6132.0,-5.53,-10.41
680,2011-09-21,20.89,-0.04930588798468172,1550.0,43.139999,-0.04334721936363517,6374.9,-5.56,-11.34
681,2011-09-22,19.86,0.0015105740181269312,1570.0,41.27,0.004119190695420327,11807.6,-6.58,-13.21
682,2011-09-23,19.89,0.02815485168426335,1350.0,41.439999,0.0398166274087024,9558.0,-6.54,-13.03
683,2011-09-26,20.45,0.05721271393643046,1420.0,43.09,0.021118588999767818,6982.4,-5.97,-11.38
684,2011-09-27,21.62,0.00971322849213685,2000.0,44.0,-0.007500045454545412,6993.9,-4.79,-10.47
685,2011-09-28,21.83,0.014200641319285445,1700.0,43.669998,0.03022679323227817,9064.4,-4.58,-10.8
686,2011-09-29,22.14,-0.014905149051490652,1410.0,44.990002,-0.024894486557257678,5841.1,-4.26,-9.47
687,2011-09-30,21.81,-0.008711600183402002,1460.0,43.869999,-0.03966259493190327,5426.9,-4.58,-10.59
688,2011-10-03,21.62,-0.021276595744680882,753.1,42.130001,0.0467599561652039,6228.1,-4.76,-12.33
689,2011-10-04,21.16,0.03780718336483946,1560.0,44.099998,0.016326576704153162,8500.0,-5.21,-10.36
690,2011-10-05,21.96,0.004098360655737654,1470.0,44.82,0.03324410977242298,6952.2,-4.4,-9.63
691,2011-10-06,22.05,0.008163265306122325,1790.0,46.310001,0.013172035992830233,7654.2,-4.31,-8.14
692,2011-10-07,22.23,0.02429149797570851,1370.0,46.919998,0.0439045628262813,5713.8,-4.12,-7.53
693,2011-10-10,22.77,0.007905138339920903,1510.0,48.98,-0.0016332788893425043,5451.4,-3.57,-5.47
694,2011-10-11,22.95,0.020915032679738488,1440.0,48.900002,0.022494845705732347,5477.8,-3.38,-5.54
695,2011-10-12,23.43,-0.008536064874092975,1220.0,50.0,0.010800020000000021,8534.6,-2.89,-4.44
696,2011-10-13,23.23,0.0030133448127420692,1060.0,50.540001,0.026711475530046158,8311.8,-3.08,-3.9
697,2011-10-14,23.3,-0.02274678111587991,1110.0,51.889999,-0.02447485111726444,6941.8,-3.01,-2.55
698,2011-10-17,22.77,-0.009661835748792202,1260.0,50.619999,0.022520723479271476,4681.0,-3.53,-3.81
699,2011-10-18,22.55,0.013747228381374654,1030.0,51.759998,-0.015842330596689824,4815.8,-3.74,-2.67
700,2011-10-19,22.86,-0.049431321084864366,818.15,50.939999,0.016686337194470546,4481.3,-3.42,-3.49
701,2011-10-20,21.73,0.03727565577542569,2880.0,51.790001,0.015446977882854318,5244.3,-4.54,-2.64
702,2011-10-21,22.54,0.01552795031055898,1390.0,52.59,0.005704487545160619,3796.2,-3.72,-1.83
703,2011-10-24,22.89,-0.015290519877675934,1730.0,52.889999,-0.013045906845262079,4112.0,-3.36,-1.53
704,2011-10-25,22.54,-0.0031055900621118626,918.5,52.200001,0.014750957571820766,4206.9,-3.71,-2.22
705,2011-10-26,22.47,0.048509123275478405,712.64,52.970001,0.04134413741090914,3846.0,-3.77,-1.45
706,2011-10-27,23.56,-0.055178268251273255,2150.0,55.16,-0.012146446700507574,8170.4,-2.67,0.75
707,2011-10-28,22.26,-0.024707996406109656,3250.0,54.490002,-0.04019091428919375,4306.6,-3.96,0.08
708,2011-10-31,21.71,-0.03086135421464775,1850.0,52.299999,-0.034225641189782774,5641.9,-4.5,-2.11
709,2011-11-01,21.04,0.008079847908745386,2450.0,50.509998,0.012472797959722781,8555.6,-5.16,-3.9
710,2011-11-02,21.21,0.025931164545025975,1630.0,51.139999,0.02053187369049425,6359.4,-4.99,-3.26
711,2011-11-03,21.76,-0.038143382352941235,1410.0,52.189999,-0.017436290811195576,5071.6,-4.43,-2.21
712,2011-11-04,20.93,0.017677974199713287,1740.0,51.279999,0.0007800507172397442,4801.7,-5.25,-3.12
713,2011-11-07,21.3,-0.008450704225352101,1780.0,51.32,0.02689012081060005,6404.2,-4.87,-3.08
714,2011-11-08,21.12,-0.026988636363636354,1540.0,52.700001,-0.04838707688070065,4249.8,-5.04,-1.69
715,2011-11-09,20.55,0.006326034063260266,1620.0,50.150002,0.0037885940662574225,8244.5,-5.6,-4.24
716,2011-11-10,20.68,0.03191489361702127,1190.0,50.34,0.02423522050059579,5799.6,-5.47,-4.05
717,2011-11-11,21.34,-0.02014995313964385,1060.0,51.560001,-0.006982156575210285,3072.4,-4.8,-2.83
718,2011-11-14,20.91,-0.008608321377331363,978.11,51.200001,-0.016015624687194863,2140.2,-5.22,-3.18
719,2011-11-15,20.73,-0.04341534008683079,1310.0,50.380001,-0.0001985311592193062,4118.9,-5.39,-4.0
720,2011-11-16,19.83,-0.05093292990418552,3920.0,50.369999,-0.012904467200803293,2916.0,-6.28,-4.01
721,2011-11-17,18.82,0.009564293304994642,3620.0,49.720001,0.005028157581895565,4265.3,-7.28,-4.66
722,2011-11-18,19.0,-0.03842105263157902,1720.0,49.970001,-0.016409825567143876,4047.4,-7.09,-4.4
723,2011-11-21,18.27,-0.008210180623973606,1300.0,49.150002,-0.010376459394650595,3555.9,-7.82,-5.22
724,2011-11-22,18.12,-0.0027593818984548157,1070.0,48.639999,-0.0296052226481337,2430.2,-7.96,-5.73
725,2011-11-23,18.07,-0.002767017155506424,1420.0,47.200001,-0.00911019048495354,2286.0,-8.0,-7.17
726,2011-11-25,18.17,0.06769400110071522,1010.0,46.77,0.0485354073123796,1462.2,-7.89,-7.59
727,2011-11-28,19.4,0.001546391752577314,1740.0,49.040001,0.008768352186616202,3641.8,-6.65,-5.32
728,2011-11-29,19.43,0.041688111168296293,997.51,49.470001,0.04588641508214231,3161.1,-6.61,-4.89
729,2011-11-30,20.24,-0.009387351778656017,1650.0,51.740002,-0.0001933127099608134,3842.1,-5.8,-2.62
730,2011-12-01,20.05,-0.007980049875311757,972.28,51.73,-0.005992692828146073,2509.0,-5.98,-2.62
731,2011-12-02,19.89,0.019105077928607272,1530.0,51.419998,0.0058343642876066415,2699.3,-6.13,-2.93
732,2011-12-05,20.27,-0.019733596447952584,1150.0,51.720001,0.0017401391774913844,2628.4,-5.74,-2.63
733,2011-12-06,19.87,-0.003522898842476141,1350.0,51.810001,0.00791353005378248,2020.2,-6.13,-2.54
734,2011-12-07,19.8,-0.030303030303030387,1090.0,52.220001,-0.03274613112320701,2859.5,-6.19,-2.12
735,2011-12-08,19.2,0.02604166666666674,1430.0,50.509998,0.02850926662083797,3498.1,-6.79,-3.83
736,2011-12-09,19.7,-0.02385786802030454,1640.0,51.950001,-0.026949027392703995,2889.1,-6.28,-2.39
737,2011-12-12,19.23,-0.052002080083203284,1220.0,50.549999,-0.013452027961464497,2851.0,-6.74,-3.79
738,2011-12-13,18.23,-0.03017004936917178,4480.0,49.869999,-0.03308598422069342,4012.5,-7.73,-4.46
739,2011-12-14,17.68,0.0118778280542986,4300.0,48.220001,-0.007465781678436811,3369.6,-8.27,-6.11
