,date_time,total_demand,combined_cycle_gas_turbine_generation,oil_generation,coal_generation,nuclear_generation,wind_generation,pumped_storage_generation,nonpumped_storage_hydro_generation,open_cycle_gas_turbine_generation,other_generation,biomass_generation,embedded_solar_generation,embedded_wind_generation,BritNet_flow,total_ma7,detrended_total_ma7
1544,2013-01-27,1834731,262935,0,734781,398834,216194,15092,22860,0,2801,30427,4558.0,75529.0,40967.0,2126485.285714286,168716.32618457451
1545,2013-01-28,2110632,410122,0,882824,400097,220957,15946,23862,0,2910,31699,2019.0,74027.0,22582.0,2112957.8571428573,144044.04047028907
1546,2013-01-29,2056322,347016,0,908508,400230,204296,16346,26038,0,2845,31101,1283.0,71568.0,24959.0,2087148.857142857,104853.89761314588
1547,2013-01-30,2015809,333270,7628,872086,400508,209012,15554,24372,105,1823,19888,4766.0,77370.0,23106.0,2055770.857142857,61146.04047028883
1548,2013-01-31,2024937,403170,0,856422,397771,191719,14370,22902,0,0,0,4285.0,72833.0,33381.0,2028887.857142857,10682.0404702886
1549,2013-02-01,2006158,503600,0,844710,401055,106657,17630,25889,0,0,0,3556.0,41473.0,36013.0,1997771.142857143,-47376.67381542525
1550,2013-02-02,1846017,342126,0,850808,393013,114167,14490,23844,230,0,0,5425.0,31083.0,45552.0,1984943.7142857143,-83596.24524399708
1551,2013-02-03,1843978,311823,0,794399,386870,201085,15374,22767,0,0,0,1564.0,59212.0,34759.0,1986264.7142857143,-111875.5309582823
1552,2013-02-04,2022868,402819,0,824154,368983,226329,18000,26063,0,1851,20201,4710.0,81967.0,24856.0,1973727.0,-139577.81667256868
1553,2013-02-05,2104063,423105,0,871172,368684,222950,16718,26727,0,3055,33330,4391.0,76997.0,32289.0,1980547.142857143,-137632.8166725682
1554,2013-02-06,2106653,476172,0,865756,368603,193508,16684,28280,0,3223,35019,4178.0,64644.0,27397.0,1993524.857142857,-127044.95952971163
1555,2013-02-07,2118118,621334,0,899964,362741,72828,21132,26284,0,3237,35117,3443.0,19299.0,38111.0,2006836.4285714286,-126933.3881011398
1556,2013-02-08,2070689,662093,0,876407,351109,54138,18060,23163,240,2927,31882,4452.0,21372.0,35235.0,2016055.142857143,-123030.10238685389
1557,2013-02-09,1887942,614876,0,776207,353004,16667,15992,19268,3,1200,12950,2706.0,5468.0,44301.0,2022044.4285714286,-118815.24524399661
1558,2013-02-10,1865363,438080,0,740955,354940,151790,14872,16010,0,1112,11982,1212.0,44004.0,43130.0,2025099.4285714286,-110650.38810114004
1559,2013-02-11,2121341,601916,0,866044,364744,128057,23180,16867,60,1894,20631,2854.0,35065.0,21502.0,2039167.0,-96558.95952971117
1560,2013-02-12,2160841,699124,0,904541,367127,60720,22174,21224,0,2572,28090,2237.0,13925.0,18668.0,2047278.142857143,-86042.24524399708
1561,2013-02-13,2197122,652025,0,941391,367736,156006,12672,15808,0,192,1915,1895.0,52215.0,16463.0,2060202.2857142857,-60623.81667256821
1562,2013-02-14,2090784,527600,0,934395,360643,134797,13234,21634,18,705,7585,5585.0,42702.0,23342.0,2056297.4285714286,-31183.81667256821
1563,2013-02-15,2009541,491151,0,955675,359560,56352,16988,23900,0,2983,32602,6664.0,16591.0,15715.0,2047562.0,-6783.673815425485
1564,2013-02-16,1811741,338124,0,900387,363969,45231,13238,22181,0,3242,35358,5344.0,14664.0,22953.0,2036676.142857143,16711.183327431558
1565,2013-02-17,1752287,300896,0,817340,381235,65006,12336,22528,0,3126,34079,7923.0,29079.0,25905.0,2020522.4285714286,33270.32618457475
1566,2013-02-18,1999744,535933,0,866201,390044,30000,16698,23085,322,3082,33487,7745.0,21021.0,36994.0,2003151.4285714286,38733.75475600315
1567,2013-02-19,2021585,606728,0,877631,393291,15300,14226,19833,0,3010,32740,8937.0,4578.0,36400.0,1983257.7142857143,28451.61189886043
1568,2013-02-20,2084797,542882,0,869734,396878,130391,14528,15526,0,2982,32610,3958.0,44785.0,37103.0,1967211.2857142857,24200.897613145877
1569,2013-02-21,2137987,586271,0,877577,396425,114820,17562,16313,0,3001,32756,4667.0,42911.0,35519.0,1973954.5714285714,35549.611898860196
1570,2013-02-22,2139249,659032,0,907381,382569,78099,18474,19113,0,900,9844,2984.0,23536.0,36398.0,1992484.2857142857,66974.6118988602
1571,2013-02-23,1946484,515189,0,883027,377043,65361,15328,15176,0,629,6886,3762.0,11891.0,47049.0,2011733.2857142857,97507.75475600315
1572,2013-02-24,1902202,446896,0,854469,376859,78426,16336,16984,0,2967,32498,3151.0,16678.0,43501.0,2033149.7142857143,129216.32618457475
1573,2013-02-25,2130517,642814,0,926760,377011,82125,14960,13670,0,2456,26846,2567.0,26144.0,40480.0,2051831.5714285714,163112.89761314588
1574,2013-02-26,2145858,681506,0,936809,376600,63598,15840,12969,0,2022,22072,2585.0,23181.0,37211.0,2069584.857142857,197916.75475600315
1575,2013-02-27,2101593,669598,0,950715,348941,54402,15362,9466,0,2025,22092,6108.0,14566.0,37468.0,2071984.2857142857,213438.32618457451
1576,2013-02-28,2075781,624779,0,989653,338666,47090,11932,8311,0,2025,22082,6770.0,19622.0,32515.0,2063097.7142857143,220065.61189886043
1577,2013-03-01,2028259,604115,0,988200,339494,38693,15018,7795,0,2898,31556,4158.0,15544.0,33406.0,2047242.0,209613.04047028883
1578,2013-03-02,1838359,442841,0,911110,337229,22596,18386,8632,1971,3088,33602,7445.0,5234.0,39800.0,2031795.5714285714,192499.6118988602
1579,2013-03-03,1810861,400660,0,915995,340102,10990,20500,9220,0,3026,32946,5263.0,10544.0,43869.0,2018746.857142857,179444.89761314588
1580,2013-03-04,2007903,556433,0,935119,327676,40663,18500,11240,0,3161,34261,8996.0,18709.0,42694.0,2001230.5714285714,154137.04047028883
1581,2013-03-05,2000700,539695,0,973331,311436,19869,15300,9350,0,3042,33128,9834.0,7996.0,44355.0,1980493.7142857143,126398.46904171747
1582,2013-03-06,2008165,544117,0,907228,320542,78732,15702,9204,0,2640,28726,4093.0,27237.0,38087.0,1967146.857142857,101490.6118988602
1583,2013-03-07,2004266,535778,0,851758,315327,125203,14938,8742,0,2868,31329,3020.0,36478.0,42113.0,1956930.4285714286,76301.46904171747
1584,2013-03-08,1974933,452574,0,883995,306366,165165,15408,9609,0,2126,23114,2431.0,36246.0,35566.0,1949312.4285714286,55801.04047028907
1585,2013-03-09,1813511,326066,0,845896,322017,144033,14900,8693,0,1244,13554,3242.0,32184.0,41046.0,1945762.7142857143,47095.32618457475
1586,2013-03-10,1817810,293197,0,780371,338563,177973,18302,7683,0,2199,24092,3879.0,63819.0,43718.0,1946755.4285714286,48318.18332743179
1587,2013-03-11,2152390,552389,0,876466,344976,155457,20212,9595,0,1990,21774,8656.0,65249.0,40973.0,1967396.4285714286,84519.61189886043
1588,2013-03-12,2177409,597847,0,951539,353010,105534,18360,8613,0,47,496,10294.0,38660.0,43259.0,1992640.5714285714,126470.32618457451
1589,2013-03-13,2107382,596644,0,981612,354659,50027,14510,5877,0,1830,19843,9587.0,16850.0,43887.0,2006814.4285714286,153330.8976131461
1590,2013-03-14,2093175,597129,0,951791,372515,46724,15362,6767,0,3053,33121,11655.0,14598.0,39926.0,2019515.7142857143,178618.32618457475
1591,2013-03-15,2030595,531522,0,887770,375970,117596,15104,6412,43,3150,34204,5659.0,38934.0,34157.0,2027467.4285714286,195408.61189886043
1592,2013-03-16,1835831,430755,0,804608,376172,90450,14292,7661,58,2514,27272,5916.0,22455.0,45742.0,2030656.0,205230.75475600315
1593,2013-03-17,1794812,467026,0,766579,376331,64109,13998,7465,76,1394,15151,6257.0,16607.0,45994.0,2027370.5714285714,205104.32618457451
1594,2013-03-18,2030690,574333,0,838792,376374,104071,17536,8803,0,2210,24020,7680.0,25008.0,46206.0,2009984.857142857,184970.75475600315
1595,2013-03-19,2053279,554672,0,886118,374427,95657,14740,8622,0,3151,34132,7660.0,21222.0,43028.0,1992252.0,163983.46904171747
1596,2013-03-20,2078530,587369,0,893894,376758,72605,21246,12019,98,3070,33423,5614.0,18291.0,46108.0,1988130.2857142857,164499.46904171747
1597,2013-03-21,2094581,568763,0,854104,376516,125415,12022,7997,21,3030,32874,7428.0,45284.0,43365.0,1988331.142857143,173185.32618457451
1598,2013-03-22,2117613,421686,0,839383,375923,249907,18000,9637,85,2828,30848,3900.0,82028.0,36445.0,2000762.2857142857,196088.6118988602
1599,2013-03-23,1970741,316980,0,811237,367227,249101,17542,7563,0,1630,17706,3698.0,72470.0,44821.0,2020035.142857143,227082.46904171747
1600,2013-03-24,1934122,306036,0,788070,362336,237226,17456,5586,0,3246,35487,6565.0,74506.0,42145.0,2039936.5714285714,260226.75475600315
1601,2013-03-25,2165001,592336,0,825879,347850,189891,14932,6435,0,3312,36326,8405.0,66936.0,42510.0,2059123.857142857,295508.61189885996
1602,2013-03-26,2182428,684109,0,851599,322295,124188,21064,5850,246,3304,36212,8653.0,47166.0,46534.0,2077573.7142857143,333457.1833274318
1603,2013-03-27,2150683,755531,0,830311,308888,76088,15454,5499,0,3238,35482,9667.0,31628.0,44042.0,2087881.2857142857,362420.8976131459
1604,2013-03-28,2089789,688183,0,863447,318638,82400,12976,4741,0,2479,27096,10348.0,26064.0,36975.0,2087196.7142857143,378150.8976131461
1605,2013-03-29,1883055,598635,0,754116,336864,51046,12352,4592,0,2346,25503,12072.0,28017.0,32577.0,2053688.4285714286,361633.7547560029
1606,2013-03-30,1800887,486182,0,730831,366477,32591,14014,4355,0,3292,35701,12292.0,16105.0,47325.0,2029423.5714285714,350923.75475600315
1607,2013-03-31,1726446,429611,0,676340,371297,49650,9844,4470,0,3301,35781,18750.0,24410.0,43296.0,1999755.5714285714,326562.18332743156
1608,2013-04-01,1786822,365528,0,717218,373672,117623,10940,4169,0,3298,35798,14607.0,43032.0,40346.0,1945730.0,274325.75475600315
1609,2013-04-02,1971816,537205,0,826500,373431,85674,13242,4455,748,3104,33684,30035.0,31018.0,36456.0,1915642.5714285714,241902.75475600292
1610,2013-04-03,2007564,582816,0,830057,373226,93769,14514,4516,0,2886,31537,19697.0,36929.0,33127.0,1895197.0,209863.1833274318
1611,2013-04-04,2040494,567752,0,825752,372505,114472,13738,3124,7,3010,32789,10997.0,49097.0,38629.0,1888154.857142857,182222.61189885996
1612,2013-04-05,1980579,521475,0,821291,370153,91155,15304,3029,0,2987,32565,18260.0,38764.0,42604.0,1902086.857142857,180279.89761314588
1613,2013-04-06,1763771,456045,0,749933,368952,29295,11690,3349,0,1865,20330,29502.0,6679.0,41853.0,1896784.5714285714,182350.18332743156
1614,2013-04-07,1706543,370000,0,780079,362070,24452,10300,3334,0,2801,30556,25261.0,13406.0,38592.0,1893941.2857142857,178231.46904171747
1615,2013-04-08,1941341,528984,0,839080,341752,116935,13550,3906,0,3262,35401,19320.0,46389.0,22006.0,1916015.4285714286,201926.46904171724
1616,2013-04-09,1974661,590193,0,820707,341895,89058,14538,5270,16,2457,26740,13624.0,39750.0,29535.0,1916421.857142857,229659.46904171747
1617,2013-04-10,1943498,621214,0,778442,338934,39739,14770,5559,0,2791,30594,20161.0,13500.0,35964.0,1907269.5714285714,234106.18332743156
1618,2013-04-11,1944323,604557,0,785051,321282,65844,21446,7021,0,2227,24217,10432.0,17937.0,27810.0,1893530.857142857,236666.18332743156
1619,2013-04-12,1890773,583495,0,742811,324804,59135,18364,6236,0,2861,31089,13787.0,12308.0,37114.0,1880701.4285714286,233502.04047028883
1620,2013-04-13,1706071,407560,0,651349,341663,121667,16316,5352,0,1235,13548,13019.0,35879.0,40029.0,1872458.5714285714,212201.89761314588
1621,2013-04-14,1602140,223748,0,589698,353169,221694,12758,10774,0,0,0,19811.0,69882.0,37995.0,1857543.857142857,193810.75475600292
1622,2013-04-15,1791569,355957,0,694334,361408,186779,17134,14319,393,0,0,22042.0,62824.0,16322.0,1836147.857142857,165384.89761314588
1623,2013-04-16,1792996,333042,0,690777,383500,204443,17106,19852,0,0,0,23085.0,70588.0,580.0,1810195.7142857143,107179.89761314588
1624,2013-04-17,1814514,413508,0,657364,390646,159402,22354,26802,385,336,3651,14307.0,63452.0,19329.0,1791769.4285714286,74908.18332743179
1625,2013-04-18,1818622,351873,0,610565,387228,201894,13564,28415,53,2580,28061,24752.0,80704.0,26482.0,1773812.142857143,44084.18332743156
1626,2013-04-19,1779329,451537,0,660236,386454,61562,19222,28192,0,2658,28932,22196.0,21613.0,22668.0,1757891.5714285714,16452.611898860196
1627,2013-04-20,1597595,271727,0,611687,398384,98223,12492,22719,0,2739,29889,35641.0,24011.0,33297.0,1742395.0,-5750.673815425718
1628,2013-04-21,1582427,271962,0,614106,401693,94398,14250,22447,0,2671,29060,29539.0,27718.0,27602.0,1739578.857142857,-11788.388101139804
1629,2013-04-22,1793505,349171,0,661170,410076,166429,17194,22659,0,2770,30206,20101.0,50887.0,26226.0,1739855.4285714286,-13391.24524399708
1630,2013-04-23,1774285,359768,0,658164,414068,147250,13744,21585,13,2783,30383,33911.0,41980.0,16246.0,1737182.4285714286,-17546.245243996847
1631,2013-04-24,1767346,386132,0,684319,412275,92022,18752,24301,350,2818,30741,22508.0,31141.0,16517.0,1730444.142857143,-23513.81667256821
1632,2013-04-25,1771156,427508,0,700564,404357,53053,15724,22242,0,2885,31380,27685.0,17256.0,14215.0,1723663.2857142857,-33286.95952971117
1633,2013-04-26,1741564,400345,0,683097,373479,81285,13696,19491,0,2718,29639,28181.0,35572.0,11459.0,1718268.2857142857,-36183.81667256844
1634,2013-04-27,1586439,352357,0,640033,332646,68812,16398,16250,38,1248,13611,29117.0,26659.0,28744.0,1716674.5714285714,-35767.388101139804
1635,2013-04-28,1567147,318139,0,559610,336144,152045,10554,16896,0,1136,12376,27005.0,53202.0,22352.0,1714491.7142857143,-40469.67381542525
1636,2013-04-29,1771666,372651,0,658492,338034,161666,13336,17429,0,2211,24188,34806.0,62248.0,28167.0,1711371.857142857,-57110.81667256844
1637,2013-04-30,1765891,428203,0,723160,342315,63071,16629,20529,0,3239,35307,38545.0,14729.0,34930.0,1710172.7142857143,-55447.81667256821
1638,2013-05-01,1761238,424850,0,692569,346068,86035,17428,18350,0,3357,36632,39979.0,20911.0,31791.0,1709300.142857143,-54551.81667256821
1639,2013-05-02,1736566,439981,0,680181,343586,70547,11558,18859,11,3327,36247,39816.0,16806.0,35948.0,1704358.7142857143,-46667.10238685389
1640,2013-05-03,1685331,419766,0,606364,324524,121027,17032,24685,0,3400,36984,33279.0,40535.0,15780.0,1696325.4285714286,-53660.95952971093
1641,2013-05-04,1496654,222817,0,581621,324834,130408,14950,26358,716,3262,35588,30046.0,46310.0,38045.0,1683499.0,-69317.10238685389
1642,2013-05-05,1430908,225682,0,555011,327292,95283,12264,26850,0,3367,36674,30896.0,30557.0,44356.0,1664036.2857142857,-85946.53095828253
1643,2013-05-06,1457577,281017,0,608867,338169,37956,15156,28125,0,3407,37033,33564.0,15102.0,17683.0,1619166.4285714286,-112983.53095828253
1644,2013-05-07,1658410,392618,0,683532,345430,35707,13988,25477,0,3380,36822,38422.0,19513.0,19998.0,1603812.0,-100154.67381542549
1645,2013-05-08,1696390,334823,0,661880,361214,143320,13658,18080,0,3282,35764,17968.0,49373.0,13630.0,1594548.0,-99933.24524399685
1646,2013-05-09,1698654,327714,0,629155,351395,144834,14000,19336,0,2979,32565,28536.0,59646.0,45087.0,1589132.0,-103078.81667256821
1647,2013-05-10,1680679,378471,0,591865,335033,128940,20122,21976,5,2496,27168,25750.0,54091.0,46108.0,1588467.4285714286,-95370.95952971093
1648,2013-05-11,1520713,273412,0,548879,330265,139916,12054,19253,0,2905,31669,22464.0,53990.0,44681.0,1591904.4285714286,-79872.10238685389
1649,2013-05-12,1506757,273255,0,530663,329912,144060,11748,20131,0,2934,31940,23311.0,49850.0,43774.0,1602740.0,-55402.81667256821
1650,2013-05-13,1688576,335508,0,591288,337316,189636,15174,20498,0,2787,30262,31704.0,67410.0,27798.0,1635739.857142857,-12102.959529711166
1651,2013-05-14,1758451,465914,0,648674,323350,123485,19166,21923,17,2336,25442,23068.0,39040.0,26628.0,1650031.4285714286,-14594.245243996847
1652,2013-05-15,1780224,414661,0,719591,315545,128376,17546,20684,0,1802,19568,22167.0,46591.0,34305.0,1662007.7142857143,-6112.6738154252525
1653,2013-05-16,1737439,492117,0,723866,311738,23927,12962,21459,0,3205,34818,35148.0,9950.0,31946.0,1667548.4285714286,3631.0404702890664
1654,2013-05-17,1699260,487647,0,680980,291574,50967,18834,21831,0,2599,28333,22466.0,17103.0,38433.0,1670202.857142857,9267.897613145644
1655,2013-05-18,1531424,449669,0,568657,263929,77433,17070,16314,0,1236,13652,14510.0,23913.0,45746.0,1671733.0,9966.18332743179
1656,2013-05-19,1461927,450249,0,554770,266513,14531,14370,17933,0,1929,21023,25285.0,9305.0,46067.0,1665328.7142857143,1282.0404702888336
1657,2013-05-20,1688877,506228,0,668811,263484,68035,13780,14982,0,2878,31383,12704.0,22832.0,41679.0,1665371.7142857143,-301.3881011395715
1658,2013-05-21,1713502,515764,0,675594,247915,103176,13458,12160,0,2772,30320,17695.0,28015.0,31029.0,1658950.4285714286,-700.3881011398043
1659,2013-05-22,1711662,488593,0,640998,247675,127695,15440,10437,0,2997,32831,25882.0,42080.0,34748.0,1649155.857142857,4966.611898860196
1660,2013-05-23,1740412,458649,0,645269,244746,172530,13948,10338,17,3238,35423,30221.0,56943.0,25483.0,1649580.5714285714,17771.040470288834
1661,2013-05-24,1730073,538482,0,660662,200954,130571,18684,13840,0,2469,26898,20090.0,56573.0,24213.0,1653982.4285714286,33933.46904171747
1662,2013-05-25,1495763,433807,0,611699,199490,40913,12754,11674,0,3311,36005,43773.0,11985.0,45437.0,1648888.0,44841.46904171724
1663,2013-05-26,1395073,360182,0,578767,198447,48571,10800,10130,0,3310,35984,41862.0,17038.0,44675.0,1639337.4285714286,51877.04047028907
1664,2013-05-27,1446630,344665,0,595642,206996,141868,13470,9153,0,814,8779,35497.0,47863.0,8392.0,1604730.7142857143,33452.75475600292
1665,2013-05-28,1667136,577680,0,644424,224107,67377,19650,11587,0,2026,21976,14792.0,22766.0,23024.0,1598107.0,32627.61189886043
1666,2013-05-29,1691074,548066,0,688058,228377,68196,18058,11164,0,3278,35647,13326.0,29111.0,11992.0,1595165.857142857,32858.183327431325
1667,2013-05-30,1673871,535890,0,694922,229344,57563,13658,9784,0,2939,32029,15132.0,25502.0,16657.0,1585660.0,25002.89761314611
1668,2013-05-31,1604404,507512,0,640318,229836,60315,14486,9896,8,2730,29731,36114.0,18819.0,27865.0,1567707.2857142857,9525.611898859963
1669,2013-06-01,1420711,465339,0,500174,230743,46448,13662,9760,0,1213,13088,31552.0,21421.0,43533.0,1556985.5714285714,-618.5309582825284
1670,2013-06-02,1384105,418299,0,511748,245173,24859,10678,8793,0,2603,28374,37683.0,10434.0,43004.0,1555418.7142857143,-3085.8166725684423
1671,2013-06-03,1609071,556968,0,618459,254690,23257,13656,8061,0,2849,31105,41683.0,7239.0,26148.0,1578624.5714285714,15352.18332743179
1672,2013-06-04,1619863,581248,0,592014,243301,50928,12936,8868,0,2747,29903,46123.0,18504.0,13262.0,1571871.2857142857,43868.46904171724
1673,2013-06-05,1639702,617267,0,601373,238548,29894,15426,10195,0,3033,33005,38216.0,13348.0,21265.0,1564532.4285714286,64708.32618457475
1674,2013-06-06,1636597,567829,0,610874,248975,49102,10468,7569,0,2393,26059,42638.0,16837.0,34267.0,1559207.5714285714,67205.75475600292
1675,2013-06-07,1590282,515573,0,589137,264301,64425,14092,9024,0,1150,12454,39155.0,24515.0,35805.0,1557190.142857143,66516.61189886043
1676,2013-06-08,1411205,436231,0,483561,271758,66135,11184,7965,0,1144,12390,36855.0,18712.0,45526.0,1555832.142857143,63292.18332743156
1677,2013-06-09,1374592,387811,0,507722,293726,48416,10246,8182,0,1152,12474,26393.0,14615.0,46714.0,1554473.142857143,58635.32618457475
1678,2013-06-10,1614417,596970,0,562721,286641,27207,15634,8206,0,1247,13568,23216.0,13496.0,43692.0,1555236.857142857,57519.75475600292
1679,2013-06-11,1656438,563673,0,556949,299939,83339,12192,7425,0,2621,28556,20525.0,32675.0,27723.0,1560461.857142857,23249.754756003153
1680,2013-06-12,1658538,552508,0,527177,302622,108126,19098,8273,0,3188,34677,18862.0,38171.0,24723.0,1563152.7142857143,-8956.816672568442
1681,2013-06-13,1639906,495543,0,509805,305554,144347,16454,7061,0,3206,34853,20318.0,48945.0,33377.0,1563625.4285714286,-18698.81667256821
1682,2013-06-14,1610812,480653,0,490566,333179,110967,14082,9010,0,3341,36349,31566.0,39954.0,40993.0,1566558.2857142857,-19694.388101140037
1683,2013-06-15,1427248,292950,0,420039,336480,166542,10408,7608,0,3331,36348,31493.0,55306.0,45628.0,1568850.142857143,-21592.81667256821
1684,2013-06-16,1395143,417089,0,437677,327945,42476,17120,8782,0,2851,31084,28599.0,19567.0,44624.0,1571786.0,-23563.245243996847
1685,2013-06-17,1628697,648443,0,463946,313440,50061,16946,6604,33,2912,31777,28183.0,18719.0,28010.0,1573826.0,-22887.38810113957
1686,2013-06-18,1642362,691706,0,465340,321795,24885,14036,7653,0,2884,31466,24480.0,11796.0,25835.0,1571815.142857143,-20144.388101139804
1687,2013-06-19,1661252,678260,0,488648,336497,30463,14792,5146,0,3066,33390,32188.0,10714.0,5977.0,1572202.857142857,-11648.388101139804
1688,2013-06-20,1669367,702907,0,506377,332714,23532,15350,6648,0,2114,23008,18386.0,10938.0,11610.0,1576411.5714285714,-2885.6738154254854
1689,2013-06-21,1626240,581846,0,526787,332867,53979,11920,5644,0,1088,11952,23449.0,17340.0,28652.0,1578615.5714285714,-926.6738154254854
1690,2013-06-22,1424054,343939,0,359193,333602,158026,11540,5337,0,2635,28562,23258.0,55680.0,45862.0,1578159.2857142857,358.8976131461095
1691,2013-06-23,1394395,353179,0,264123,333687,191612,10900,3663,0,3109,33787,21363.0,61736.0,41526.0,1578052.4285714286,5467.8976131461095
1692,2013-06-24,1622236,546638,0,462903,333128,83914,14406,4999,38,3034,33088,23534.0,35032.0,20703.0,1577129.4285714286,7214.754756003153
1693,2013-06-25,1644127,624766,0,502554,328625,12518,15848,6976,0,3196,34792,34552.0,8443.0,6672.0,1577381.5714285714,9845.754756003153
1694,2013-06-26,1640447,538847,0,527070,333503,36260,11410,6005,0,3321,36348,33059.0,16726.0,30676.0,1574409.4285714286,3418.8976131461095
1695,2013-06-27,1646088,550485,0,503356,337350,42997,14856,6770,0,3186,34948,27126.0,17512.0,35156.0,1571083.857142857,-5025.245243996847
1696,2013-06-28,1620154,524438,0,458746,339918,106163,13196,6565,0,1061,11475,17109.0,38760.0,35354.0,1570214.4285714286,-8654.245243996847
1697,2013-06-29,1423175,322809,0,443501,354750,71697,13226,5954,0,3262,35560,35120.0,25763.0,43267.0,1570088.857142857,-5412.959529711166
1698,2013-06-30,1373731,243506,0,405074,367088,117289,11178,5043,0,2668,29115,36532.0,41815.0,44186.0,1567136.857142857,-4313.102386854123
1699,2013-07-01,1591738,437701,0,490055,371792,71694,13624,5890,0,2987,32436,35011.0,26938.0,39959.0,1562780.0,-3661.9595297111664
1700,2013-07-02,1634285,455025,0,532198,357107,85940,12230,6190,0,2894,31468,15035.0,35416.0,37595.0,1561374.0,-7285.1023868538905
1701,2013-07-03,1639002,515688,0,529809,340914,53552,16924,10628,0,2538,27611,21779.0,24730.0,30892.0,1561167.5714285714,-8800.245243996847
1702,2013-07-04,1632846,455749,0,487078,345395,129213,13184,6619,0,3051,33169,30703.0,39397.0,24329.0,1559275.857142857,-10836.530958282528
1703,2013-07-05,1612250,487735,0,506683,353573,55448,16214,7444,0,2606,28316,42179.0,13280.0,33656.0,1558146.7142857143,-6280.1023868538905
1704,2013-07-06,1436283,343656,0,463911,374633,50917,13694,7368,939,1140,12349,44167.0,15457.0,38055.0,1560019.2857142857,-7298.1023868538905
1705,2013-07-07,1405986,330882,0,465331,376427,21539,11874,7157,0,2291,24920,42990.0,8365.0,45400.0,1564627.142857143,-7384.8166725682095
1706,2013-07-08,1638290,516502,0,463270,385277,45105,16404,11527,0,2794,30419,42851.0,12878.0,44119.0,1571277.4285714286,-5980.8166725682095
1707,2013-07-09,1658774,498135,0,509204,390123,35597,17780,9504,0,2780,30272,46059.0,11166.0,41368.0,1574775.857142857,-2442.816672568675
1708,2013-07-10,1652061,496194,0,527883,376746,45252,10680,8443,1,3207,34840,33307.0,12929.0,32661.0,1576641.4285714286,531.6118988604285
1709,2013-07-11,1636833,498249,0,499172,388580,29730,10774,6289,0,3218,34916,42597.0,9406.0,44051.0,1577211.0,5673.326184574515
1710,2013-07-12,1617621,489662,0,515909,381285,15355,12212,7549,0,3213,34888,37761.0,6295.0,42881.0,1577978.2857142857,8767.326184574515
1711,2013-07-13,1461501,324284,0,512205,381699,18368,13650,8550,0,2845,31015,40891.0,10171.0,44484.0,1581580.857142857,16462.611898859963
1712,2013-07-14,1412184,293369,0,501712,390944,31947,9892,5876,0,1516,16601,39125.0,11809.0,39350.0,1582466.2857142857,18964.46904171747
1713,2013-07-15,1644308,444845,0,562276,400690,45411,14530,5825,0,536,5754,40596.0,13693.0,40448.0,1583326.0,23311.040470288834
1714,2013-07-16,1677483,442903,0,596216,399073,30176,14082,5942,29,2829,30904,38041.0,9983.0,43095.0,1585998.7142857143,26659.46904171747
1715,2013-07-17,1694010,465485,0,600669,395333,28534,12572,5027,123,2689,29348,39655.0,10366.0,39175.0,1591991.4285714286,35834.611898860196
1716,2013-07-18,1694379,483439,0,567519,383910,41991,11216,7029,0,3031,32997,40294.0,10913.0,42946.0,1600212.2857142857,45439.04047028883
1717,2013-07-19,1651953,466518,0,554338,364163,46811,11914,6023,0,2201,24058,44134.0,16155.0,45038.0,1605116.857142857,51062.897613145644
1718,2013-07-20,1450025,322035,0,494732,374600,44467,13578,6429,0,2214,24296,26675.0,21712.0,46784.0,1603477.4285714286,50947.61189886043
1719,2013-07-21,1392170,272318,0,485533,376939,44544,15612,6266,0,2211,24222,28460.0,19304.0,45751.0,1600618.2857142857,53670.18332743156
1720,2013-07-22,1656297,475468,0,557168,388981,26963,16480,8635,0,2219,24240,34049.0,11593.0,41377.0,1602331.0,59346.326184574515
1721,2013-07-23,1689761,528455,0,561853,393643,25674,11160,5484,0,2213,24022,22799.0,11412.0,40963.0,1604085.0,67658.89761314588
1722,2013-07-24,1662471,534107,0,512890,398254,33062,13850,6787,0,393,4110,34370.0,14471.0,41689.0,1599579.4285714286,66135.04047028907
1723,2013-07-25,1653553,547822,0,522084,378644,33271,18810,6876,0,192,1903,29496.0,15604.0,38136.0,1593747.142857143,59787.89761314588
1724,2013-07-26,1606658,474575,0,580821,368809,20233,13132,6077,0,192,1897,34834.0,9268.0,44742.0,1587276.4285714286,54798.61189886043
1725,2013-07-27,1438955,343096,0,534298,367274,21673,13386,5683,10,190,1901,28769.0,9230.0,45359.0,1585695.0,55112.18332743156
1726,2013-07-28,1361970,271048,0,448097,375552,80555,10130,5400,0,192,1905,28274.0,31280.0,42916.0,1581380.7142857143,53478.32618457475
1727,2013-07-29,1576757,370612,0,544054,379850,88439,15378,6575,35,192,1904,29680.0,31395.0,41382.0,1570017.857142857,44466.897613145644
1728,2013-07-30,1593609,407017,0,557697,387060,87596,14082,5370,0,192,1912,23415.0,22929.0,45159.0,1556281.857142857,37233.75475600315
1729,2013-07-31,1606673,426354,0,573923,393297,61783,15166,5785,0,192,1914,19082.0,20564.0,46560.0,1548310.7142857143,34018.61189886043
1730,2013-08-01,1649274,446539,0,575262,358752,92601,17664,7177,135,192,1902,34984.0,28568.0,42408.0,1547699.4285714286,38957.61189886043
1731,2013-08-02,1597160,342353,0,554685,397687,107769,12038,5529,0,176,1781,30785.0,38680.0,40265.0,1546342.5714285714,43139.46904171724
